customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,state,response,coverage,education,employment_status,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,Month,Day
2472.469209,63860,62,26,81,0,1,208.598246,Oregon,Yes,Basic,College,Employed,F,Urban,Married,Personal Auto,L2,2,Agent,Four-Door Car,Medsize,January,Thursday
5403.586356,72633,67,28,91,0,8,155.761761,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,February,Monday
31410.92822,28013,266,25,30,0,2,1276.8,Oregon,No,Premium,Bachelor,Employed,M,Suburban,Married,Personal Auto,L2,2,Branch,Luxury Car/SUV,Small,February,Thursday
7627.431532,60479,96,1,44,0,3,85.155359,Arizona,No,Extended,High School or Below,Employed,F,Rural,Single,Personal Auto,L3,3,Call Center,Four-Door Car,Medsize,February,Tuesday
7540.390159,0,68,24,42,0,2,519.757811,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,L1,1,Branch,Two-Door Car,Small,January,Monday
2617.704041,14151,72,5,41,1,1,345.6,California,No,Basic,College,Medical Leave,M,Suburban,Single,Personal Auto,L2,2,Branch,Four-Door Car,Medsize,January,Wednesday
7212.143863,75891,61,1,5,0,2,61.285525,Washington,No,Basic,Bachelor,Employed,M,Rural,Single,Corporate Auto,L2,2,Branch,Two-Door Car,Medsize,January,Sunday
6671.766636,0,183,5,81,0,1,1317.6,Nevada,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,L2,1,Agent,Luxury Car/SUV,Small,January,Tuesday
5677.642084,53078,73,1,10,0,5,764.221884,California,No,Basic,College,Employed,M,Suburban,Single,Personal Auto,L3,1,Branch,Four-Door Car,Medsize,January,Wednesday
22952.06778,20031,86,4,83,0,2,109.69048,Oregon,No,Extended,High School or Below,Disabled,F,Rural,Married,Personal Auto,L3,1,Branch,Four-Door Car,Medsize,February,Tuesday
2960.567044,92070,74,16,1,0,1,368.669336,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,L2,3,Branch,Four-Door Car,Medsize,February,Sunday
2446.681538,44509,61,8,68,0,1,226.731454,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,L2,3,Call Center,Four-Door Car,Medsize,January,Tuesday
7659.71722,0,73,22,93,0,2,525.6,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L2,1,Agent,Two-Door Car,Small,February,Sunday
4533.733641,91967,113,4,74,0,1,156.736745,Arizona,No,Basic,Bachelor,Employed,M,Rural,Married,Special Auto,L1,1,Agent,SUV,Medsize,February,Saturday
2355.281389,0,63,20,5,0,1,302.4,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,L3,1,Branch,Four-Door Car,Small,February,Sunday
14316.84569,97379,119,10,62,0,2,354.764801,Nevada,No,Premium,Bachelor,Employed,F,Urban,Divorced,Personal Auto,L1,1,Web,Four-Door Car,Medsize,January,Friday
10179.71704,14290,271,20,40,0,1,1300.8,Arizona,Yes,Premium,Bachelor,Retired,F,Suburban,Married,Personal Auto,L3,1,Agent,Luxury Car/SUV,Medsize,January,Wednesday
8129.511,0,119,3,11,1,8,729.405742,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Personal Auto,L3,2,Branch,SUV,Large,February,Saturday
13272.22792,0,194,31,11,0,4,1396.8,Washington,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L3,3,Call Center,Luxury Car/SUV,Medsize,February,Thursday
17817.46464,0,68,4,71,0,2,256.916302,Oregon,No,Basic,High School or Below,Unemployed,F,Urban,Married,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,February,Friday
19955.25713,69096,99,24,32,0,2,64.669515,Oregon,No,Extended,High School or Below,Employed,F,Rural,Married,Corporate Auto,L3,1,Agent,Four-Door Car,Medsize,January,Monday
4606.26977,0,72,8,14,2,8,518.4,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,L1,1,Call Center,Four-Door Car,Medsize,February,Sunday
15114.40241,28513,100,4,22,1,2,480.0,Oregon,Yes,Basic,High School or Below,Medical Leave,F,Suburban,Married,Personal Auto,L2,2,Call Center,SUV,Medsize,January,Wednesday
4782.349875,81687,61,7,77,0,6,292.8,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,L2,2,Call Center,Four-Door Car,Medsize,February,Monday
6317.373557,13792,87,2,3,2,3,620.19254,Nevada,No,Extended,High School or Below,Medical Leave,F,Suburban,Divorced,Personal Auto,L3,1,Web,Four-Door Car,Medsize,February,Wednesday
16224.54182,32184,136,14,91,1,2,266.146673,Nevada,No,Extended,High School or Below,Employed,F,Rural,Married,Personal Auto,L2,1,Branch,SUV,Medsize,February,Sunday
9585.501257,26432,88,19,89,3,2,422.4,Washington,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal Auto,L3,1,Branch,Four-Door Car,Medsize,February,Friday
10130.93442,59232,85,6,75,0,2,408.0,Arizona,No,Extended,Master or above,Employed,F,Suburban,Divorced,Corporate Auto,L3,3,Branch,Two-Door Car,Medsize,January,Monday
7343.52792,0,72,26,12,3,2,345.6,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,L3,1,Branch,Four-Door Car,Medsize,February,Tuesday
7699.632103,23577,68,1,67,0,2,91.815153,Arizona,No,Basic,Bachelor,Medical Leave,M,Rural,Married,Personal Auto,L3,2,Agent,Four-Door Car,Medsize,February,Thursday
5739.823806,0,80,27,88,0,3,848.201438,Nevada,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,L2,2,Agent,Four-Door Car,Medsize,January,Friday
3874.86854,26670,98,23,13,0,1,541.229321,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Married,Corporate Auto,L3,4,Call Center,Four-Door Car,Small,February,Wednesday
8112.323843,87403,68,1,63,0,2,456.290338,Washington,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,L1,1,Agent,Four-Door Car,Medsize,February,Wednesday
2707.429536,51455,67,16,85,0,1,11.046789,Oregon,No,Basic,College,Employed,F,Rural,Married,Personal Auto,L1,2,Agent,Four-Door Car,Medsize,January,Tuesday
5686.961001,30242,72,30,23,0,3,48.288036,Oregon,No,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,L3,2,Branch,Four-Door Car,Medsize,January,Thursday
7381.623005,64311,62,21,79,0,2,157.174836,Oregon,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,L2,4,Agent,Four-Door Car,Medsize,February,Monday
2724.262292,0,70,21,70,0,1,405.384524,Oregon,No,Basic,College,Unemployed,F,Suburban,Married,Corporate Auto,L3,1,Agent,Four-Door Car,Medsize,February,Monday
9075.768214,37722,116,8,23,0,8,158.077504,Arizona,Yes,Basic,Master or above,Employed,M,Rural,Single,Personal Auto,L1,1,Agent,Sports Car,Medsize,January,Wednesday
2756.543334,42336,69,12,56,0,1,25.605349,Oregon,No,Basic,Bachelor,Employed,F,Rural,Single,Personal Auto,L2,3,Web,Four-Door Car,Medsize,January,Sunday
8382.478392,25998,71,16,38,0,2,791.878042,Oregon,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,L1,2,Call Center,Four-Door Car,Medsize,January,Thursday
2851.645994,0,82,15,82,0,1,590.4,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,January,Wednesday
7615.369665,90918,64,22,19,0,2,163.411884,Washington,No,Basic,College,Employed,F,Urban,Single,Personal Auto,L2,3,Agent,Four-Door Car,Medsize,January,Wednesday
5658.531248,78834,72,14,20,2,8,345.6,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,L1,2,Call Center,Two-Door Car,Small,January,Thursday
4307.464888,0,62,27,14,0,3,434.26667,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,L1,3,Branch,Two-Door Car,Medsize,January,Saturday
4820.704584,27872,61,19,78,0,3,186.857059,Arizona,No,Basic,College,Employed,F,Urban,Married,Personal Auto,L3,2,Branch,Two-Door Car,Medsize,February,Tuesday
8754.16043,24012,112,30,91,1,3,82.211282,Arizona,No,Premium,College,Employed,M,Rural,Married,Personal Auto,L3,2,Agent,Four-Door Car,Medsize,February,Friday
2675.029491,55479,68,5,7,1,1,117.964245,California,No,Basic,Master or above,Employed,F,Rural,Single,Personal Auto,L2,2,Branch,Four-Door Car,Medsize,February,Tuesday
3305.129877,40778,86,1,59,0,1,412.8,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,L3,2,Web,Four-Door Car,Medsize,January,Tuesday
8984.040021,0,137,22,68,3,6,1532.080871,Arizona,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L1,2,Agent,SUV,Medsize,February,Tuesday
3567.503755,0,102,28,11,0,1,660.430456,California,Yes,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,L2,2,Agent,SUV,Medsize,January,Friday
23747.46699,0,96,29,22,4,2,460.8,Arizona,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,L3,3,Agent,Four-Door Car,Medsize,February,Friday
3352.87052,95438,83,25,76,0,1,99.223092,Nevada,No,Extended,College,Employed,F,Rural,Married,Corporate Auto,L3,2,Call Center,Two-Door Car,Medsize,February,Monday
5169.49937,12430,73,22,13,0,4,350.4,Oregon,Yes,Basic,High School or Below,Medical Leave,M,Suburban,Single,Personal Auto,L3,2,Call Center,Four-Door Car,Medsize,February,Saturday
8564.768226,95697,107,29,29,0,9,178.006524,California,Yes,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,L3,2,Agent,Sports Car,Medsize,February,Thursday
8028.484649,0,74,26,84,0,2,532.8,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,L3,1,Agent,Two-Door Car,Small,January,Saturday
9000.439546,28108,114,6,27,0,3,547.2,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L2,4,Agent,Sports Car,Medsize,January,Friday
11638.89947,25370,102,10,77,0,2,489.6,California,Yes,Basic,College,Medical Leave,F,Suburban,Married,Personal Auto,L2,1,Branch,Sports Car,Large,January,Wednesday
7376.795372,0,105,31,85,0,5,756.0,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,L1,2,Agent,SUV,Medsize,February,Tuesday
7892.088107,28672,71,14,34,0,2,340.8,California,No,Basic,High School or Below,Disabled,F,Suburban,Divorced,Personal Auto,L2,1,Branch,Four-Door Car,Medsize,January,Wednesday
19160.98994,22705,239,19,59,0,7,1294.700423,California,Yes,Extended,Master or above,Employed,F,Suburban,Divorced,Personal Auto,L3,2,Agent,Luxury Car/SUV,Medsize,February,Sunday
5548.031892,67798,69,1,78,0,9,331.2,Washington,Yes,Basic,Bachelor,Employed,M,Suburban,Divorced,Corporate Auto,L3,1,Agent,Four-Door Car,Medsize,January,Thursday
8319.5292,61367,70,7,85,0,2,498.533231,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,L2,3,Branch,Two-Door Car,Medsize,January,Friday
13770.97618,59207,116,23,21,0,2,556.8,Arizona,Yes,Premium,High School or Below,Employed,F,Suburban,Single,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,February,Tuesday
5225.253777,67423,65,24,0,0,9,293.308765,Washington,No,Basic,College,Employed,F,Urban,Married,Corporate Auto,L3,3,Agent,Four-Door Car,Medsize,February,Thursday
16979.79757,35095,73,25,56,0,2,525.6,California,Yes,Basic,Bachelor,Employed,M,Suburban,Divorced,Corporate Auto,L3,2,Call Center,Two-Door Car,Small,January,Monday
7485.356469,26380,96,29,70,0,4,177.36984,Oregon,No,Extended,Master or above,Employed,F,Rural,Single,Personal Auto,L1,2,Web,Four-Door Car,Large,January,Sunday
2639.644171,88731,66,10,72,0,1,148.971857,Oregon,No,Basic,College,Employed,M,Rural,Married,Personal Auto,L3,4,Agent,Four-Door Car,Medsize,January,Monday
8085.448545,61409,68,30,80,0,2,264.040157,Oregon,No,Basic,Bachelor,Employed,M,Urban,Married,Special Auto,L3,3,Web,Four-Door Car,Medsize,January,Friday
12316.79698,0,167,30,40,0,5,1985.999807,California,No,Premium,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,L3,2,Branch,SUV,Small,February,Tuesday
5568.947534,0,79,21,53,1,7,407.440238,Nevada,Yes,Extended,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,L2,1,Agent,Two-Door Car,Medsize,January,Saturday
3571.82831,74931,89,13,16,0,1,230.84972,California,No,Extended,Bachelor,Employed,F,Urban,Divorced,Personal Auto,L2,1,Agent,Two-Door Car,Large,January,Sunday
3350.244285,74770,86,23,10,0,1,412.8,Oregon,No,Extended,College,Employed,M,Suburban,Single,Personal Auto,L2,2,Branch,Four-Door Car,Large,February,Monday
2716.190293,0,95,14,81,5,1,619.267164,Arizona,No,Extended,Bachelor,Unemployed,M,Suburban,Married,Corporate Auto,L2,2,Call Center,Four-Door Car,Medsize,January,Sunday
38887.9034,44299,107,0,73,0,2,180.085807,California,No,Premium,Bachelor,Employed,F,Rural,Married,Personal Auto,L2,2,Branch,Two-Door Car,Medsize,February,Monday
2272.447229,0,71,22,10,1,1,390.498822,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,L2,3,Call Center,Two-Door Car,Large,February,Friday
2849.252467,63326,72,2,34,0,1,361.564021,California,No,Basic,Master or above,Employed,M,Suburban,Divorced,Personal Auto,L2,2,Call Center,Four-Door Car,Medsize,February,Wednesday
5328.320299,0,73,12,42,0,7,794.445585,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,L1,1,Branch,Four-Door Car,Medsize,February,Saturday
4679.977728,21720,128,5,7,0,1,837.905079,California,No,Extended,High School or Below,Disabled,F,Suburban,Single,Corporate Auto,L1,4,Branch,SUV,Medsize,February,Thursday
5345.201117,55571,135,4,46,0,1,904.813121,Oregon,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,L2,4,Agent,SUV,Medsize,January,Sunday
2437.084486,34759,61,30,84,0,1,302.353842,California,No,Basic,College,Employed,M,Suburban,Divorced,Personal Auto,L3,2,Agent,Four-Door Car,Large,February,Sunday
4637.544647,0,68,18,81,0,3,352.130674,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Divorced,Personal Auto,L3,1,Call Center,Four-Door Car,Medsize,February,Wednesday
8804.584902,38638,74,5,84,0,2,355.2,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,L2,1,Agent,Four-Door Car,Medsize,February,Friday
2438.689804,80927,62,25,8,0,1,211.660971,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal Auto,L2,2,Branch,Two-Door Car,Medsize,February,Saturday
5608.155723,81914,70,6,33,0,6,198.75466,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Corporate Auto,L2,4,Branch,Four-Door Car,Medsize,February,Thursday
6465.223746,0,92,9,24,0,3,662.4,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L3,1,Call Center,Four-Door Car,Medsize,February,Monday
2435.245577,0,72,28,64,0,1,345.6,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Personal Auto,L3,4,Web,Two-Door Car,Medsize,January,Sunday
2111.993329,0,74,5,75,4,1,369.822544,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,L2,3,Branch,Four-Door Car,Large,January,Monday
2347.591802,0,69,14,10,1,1,757.89114,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L3,1,Branch,Four-Door Car,Medsize,February,Tuesday
3636.561567,25407,98,2,88,0,1,284.239719,Oregon,No,Extended,Bachelor,Medical Leave,F,Urban,Divorced,Personal Auto,L1,1,Branch,Four-Door Car,Medsize,January,Sunday
4041.241758,23818,104,6,1,1,1,499.2,Nevada,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,L2,2,Branch,SUV,Medsize,January,Tuesday
7756.174223,21326,99,22,9,0,3,632.765462,Oregon,No,Extended,College,Employed,F,Suburban,Divorced,Personal Auto,L1,1,Agent,Four-Door Car,Medsize,February,Tuesday
7198.415033,10458,102,11,29,0,4,489.6,Oregon,No,Basic,Bachelor,Medical Leave,M,Suburban,Single,Corporate Auto,L3,2,Call Center,SUV,Medsize,February,Tuesday
5263.921634,82528,131,10,65,0,1,258.036918,California,No,Extended,College,Employed,F,Rural,Married,Personal Auto,L1,2,Agent,Sports Car,Small,January,Friday
4347.159852,38223,112,27,18,2,1,537.6,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,L3,3,Branch,SUV,Medsize,January,Saturday
6906.201903,13432,92,5,82,0,8,610.567945,Oregon,No,Extended,College,Medical Leave,M,Suburban,Married,Personal Auto,L3,1,Branch,Four-Door Car,Small,February,Friday
4450.220503,26848,114,10,50,0,1,100.557495,California,No,Premium,Bachelor,Employed,M,Rural,Married,Personal Auto,L1,4,Agent,Two-Door Car,Medsize,January,Friday
24127.50402,14072,71,13,3,0,2,511.2,Oregon,Yes,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,January,Wednesday
5246.278375,28909,66,15,66,0,8,456.702735,California,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Corporate Auto,L1,1,Agent,Two-Door Car,Medsize,January,Friday
2744.73543,35159,68,0,73,0,1,150.501033,Nevada,No,Basic,Master or above,Employed,F,Rural,Married,Personal Auto,L3,1,Agent,Two-Door Car,Large,February,Friday
5543.802692,64255,70,7,36,0,8,193.86537,Oregon,No,Basic,Master or above,Employed,M,Urban,Single,Personal Auto,L2,2,Web,Four-Door Car,Medsize,February,Saturday
6013.038073,0,84,8,30,0,7,604.8,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,L1,3,Agent,Four-Door Car,Small,February,Wednesday
2520.818611,39377,64,7,53,0,1,307.2,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,L3,2,Branch,Two-Door Car,Small,February,Monday
5169.49937,12430,73,22,13,0,4,350.4,California,Yes,Basic,High School or Below,Medical Leave,M,Suburban,Single,Personal Auto,L3,2,Call Center,Four-Door Car,Medsize,February,Saturday
2395.57,21986,63,1,9,0,1,333.696228,Arizona,Yes,Basic,Master or above,Disabled,F,Suburban,Divorced,Personal Auto,L3,2,Branch,Two-Door Car,Medsize,January,Thursday
3031.587812,27435,76,9,6,0,1,455.545318,Oregon,No,Extended,High School or Below,Employed,F,Suburban,Single,Personal Auto,L3,3,Branch,Two-Door Car,Medsize,January,Saturday
11790.49617,25251,66,13,43,0,2,316.8,California,Yes,Basic,College,Retired,M,Suburban,Divorced,Personal Auto,L2,2,Web,Four-Door Car,Medsize,January,Monday
11315.20373,11885,101,18,39,0,2,484.8,California,Yes,Premium,Bachelor,Disabled,F,Suburban,Divorced,Personal Auto,L2,1,Agent,Four-Door Car,Medsize,February,Wednesday
8207.702516,40420,104,2,10,0,7,499.2,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Special Auto,L3,1,Agent,SUV,Medsize,February,Wednesday
5332.615013,74837,66,9,18,0,7,376.502488,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,L3,2,Agent,Four-Door Car,Large,January,Monday
3087.432549,67591,77,2,78,0,1,198.080417,Oregon,No,Extended,High School or Below,Employed,M,Urban,Married,Special Auto,L2,3,Agent,Four-Door Car,Medsize,January,Friday
4652.595489,47590,119,14,25,0,1,121.327914,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Special Auto,L3,1,Branch,SUV,Medsize,January,Wednesday
2489.751297,75474,62,12,7,0,1,297.6,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L3,2,Call Center,Two-Door Car,Medsize,February,Tuesday
18196.63824,57177,92,14,51,0,2,441.6,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Married,Personal Auto,L1,4,Branch,Four-Door Car,Small,February,Thursday
2668.731444,52344,66,4,7,0,1,182.607687,Nevada,No,Basic,Master or above,Employed,F,Urban,Married,Personal Auto,L3,3,Agent,Four-Door Car,Small,February,Monday
8257.014532,20072,70,26,34,0,2,487.814322,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L3,2,Agent,Four-Door Car,Medsize,January,Saturday
12465.92416,33604,105,5,80,0,2,357.618596,California,No,Basic,College,Employed,M,Urban,Married,Personal Auto,L3,1,Branch,SUV,Medsize,January,Saturday
6743.126791,0,61,2,76,0,2,292.8,Oregon,No,Basic,Master or above,Unemployed,F,Suburban,Single,Corporate Auto,L3,2,Agent,Two-Door Car,Small,January,Tuesday
2883.165412,37741,74,3,59,0,1,355.2,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Single,Corporate Auto,L3,2,Web,Two-Door Car,Small,January,Tuesday
29973.41592,48471,83,5,20,1,2,208.904212,Arizona,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,L2,1,Call Center,Four-Door Car,Medsize,February,Wednesday
4686.469674,58089,118,31,83,0,1,566.4,Oregon,Yes,Basic,College,Employed,M,Suburban,Married,Personal Auto,L2,1,Agent,SUV,Medsize,February,Saturday
6057.07208,27681,83,13,62,0,9,398.4,Arizona,Yes,Extended,Bachelor,Retired,M,Suburban,Married,Personal Auto,L3,2,Agent,Two-Door Car,Medsize,February,Monday
6895.309989,28992,74,3,90,4,2,355.2,Arizona,No,Basic,Bachelor,Retired,M,Suburban,Divorced,Personal Auto,L3,2,Branch,Four-Door Car,Medsize,January,Monday
9549.113813,55986,119,3,60,0,9,388.506303,Nevada,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,L1,1,Agent,SUV,Small,February,Wednesday
10593.59462,94042,132,13,67,0,9,633.6,California,No,Extended,College,Employed,M,Suburban,Married,Corporate Auto,L2,4,Branch,SUV,Medsize,February,Saturday
